Year,NLF_COUNTY_CD,CRASH_TYPE_CD,ODPS_TOTAL_FATALITIES_NBR,INCAPAC_INJURIES_NBR,NON_INCAPAC_INJURIES_NBR,POSSIBLE_INJURIES_NBR,NO_INJURY_REPORTED_NBR,CRASH_COUNT
2021,Madison,Other Non-Collision,0,1,4,2,43,37
2021,Madison,Other Object,0,0,2,0,32,24
2021,Madison,Overturning,0,1,3,2,6,11
2021,Madison,Parked Vehicle,0,5,6,4,25,32
2021,Madison,Pedalcycles,0,1,0,0,1,1
2021,Madison,Pedestrian,0,6,1,0,6,6
2021,Madison,Right Turn,0,2,3,3,20,11
2021,Madison,Sideswipe - Meeting,0,0,0,0,4,2
2021,Madison,Sideswipe - Passing,0,0,24,21,314,127
2021,Madison,Train,0,0,0,0,0,0
2021,Madison,Unknown,0,0,1,1,16,15
2021,Madison,Falling From Or In Vehicle,0,0,0,0,0,0
2021,Madison,Other Non-Vehicle,0,0,0,0,0,0
2021,Madison,Motorized,2,50,225,162,1622,983
2021,Madison,Non-motorized,0,7,1,0,7,7
2021,Marion,Rear End,0,2,72,30,629,253
2021,Marion,Angle,4,18,119,25,455,234
2021,Marion,Animal,0,2,5,3,323,248
2021,Marion,Backing,0,0,3,1,175,92
2021,Marion,Fixed Object,3,14,64,21,251,272
2021,Marion,Head On,0,2,7,3,51,23
2021,Marion,Left Turn,1,2,25,15,181,80
2021,Marion,Other Non-Collision,1,1,5,1,35,34
2021,Marion,Other Object,0,0,0,0,24,14
2021,Marion,Overturning,1,1,3,0,6,9
2021,Marion,Parked Vehicle,0,0,7,7,88,93
2021,Marion,Pedalcycles,0,6,8,0,14,14
2021,Marion,Pedestrian,0,3,7,1,12,11
2021,Marion,Right Turn,0,0,6,5,92,40
2021,Marion,Sideswipe - Meeting,0,0,0,0,2,1
2021,Marion,Sideswipe - Passing,0,2,28,11,427,173
2021,Marion,Train,0,0,0,0,0,1
2021,Marion,Unknown,0,0,1,0,9,8
2021,Marion,Falling From Or In Vehicle,0,0,0,0,0,0
2021,Marion,Other Non-Vehicle,0,0,0,0,0,0
2021,Marion,Motorized,10,44,345,122,2748,1575
2021,Marion,Non-motorized,0,9,15,1,26,25
2021,Morrow,Rear End,0,2,31,11,197,83
2021,Morrow,Angle,2,5,62,9,183,82
2021,Morrow,Animal,0,1,11,4,240,180
2021,Morrow,Backing,0,0,4,1,54,25
2021,Morrow,Fixed Object,1,18,70,18,249,267
2021,Morrow,Head On,0,2,10,3,22,12
2021,Morrow,Left Turn,0,3,18,5,89,37
2021,Morrow,Other Non-Collision,0,0,0,1,31,19
2021,Morrow,Other Object,0,0,1,0,1,2
2021,Morrow,Overturning,0,2,11,2,8,18
2021,Morrow,Parked Vehicle,1,3,1,0,10,10
2021,Morrow,Pedalcycles,0,0,0,0,0,0
2021,Morrow,Pedestrian,1,1,3,0,7,5
2021,Morrow,Right Turn,0,1,1,0,8,5
2021,Morrow,Sideswipe - Meeting,0,0,0,0,2,1
2021,Morrow,Sideswipe - Passing,2,1,31,3,245,95
2021,Morrow,Train,0,0,0,0,0,0
2021,Morrow,Unknown,0,0,1,0,18,12
2021,Morrow,Falling From Or In Vehicle,0,0,0,0,0,0
2021,Morrow,Other Non-Vehicle,0,0,0,0,0,0
2021,Morrow,Motorized,6,38,252,57,1357,848
2021,Morrow,Non-motorized,1,1,3,0,7,5
2021,Pickaway,Rear End,1,10,47,55,561,239
2021,Pickaway,Angle,1,9,59,38,338,164
2021,Pickaway,Animal,0,0,3,4,187,152
2021,Pickaway,Backing,0,0,0,0,107,43
2021,Pickaway,Fixed Object,3,14,55,41,212,268
2021,Pickaway,Head On,1,4,16,3,48,24
2021,Pickaway,Left Turn,0,3,21,18,152,70
2021,Pickaway,Other Non-Collision,0,2,5,3,48,44
2021,Pickaway,Other Object,0,0,2,1,11,12
2021,Pickaway,Overturning,2,3,10,5,9,23
2021,Pickaway,Parked Vehicle,0,1,2,2,54,50
2021,Pickaway,Pedalcycles,0,0,2,2,5,4
2021,Pickaway,Pedestrian,0,3,7,2,12,10
2021,Pickaway,Right Turn,2,5,5,1,73,37
2021,Pickaway,Sideswipe - Meeting,0,0,0,0,0,0
2021,Pickaway,Sideswipe - Passing,0,2,23,10,366,134
2021,Pickaway,Train,0,0,0,0,0,0
2021,Pickaway,Unknown,0,1,0,0,20,13
2021,Pickaway,Falling From Or In Vehicle,0,0,0,0,0,0
2021,Pickaway,Other Non-Vehicle,0,0,0,0,0,0
2021,Pickaway,Motorized,10,54,248,181,2186,1273
2021,Pickaway,Non-motorized,0,3,9,4,17,14
2021,Richland,Rear End,0,0,0,0,0,0
2021,Richland,Angle,0,0,0,0,0,0
2021,Richland,Animal,0,0,0,0,0,0
2021,Richland,Backing,0,0,0,0,0,0
2021,Richland,Fixed Object,0,0,0,0,0,0
2021,Richland,Head On,0,0,0,0,0,0
2021,Richland,Left Turn,0,0,0,0,0,0
2021,Richland,Other Non-Collision,0,0,0,0,0,0
2021,Richland,Other Object,0,0,0,0,0,0
2021,Richland,Overturning,0,0,0,0,0,0
2021,Richland,Parked Vehicle,0,0,0,0,0,0
2021,Richland,Pedalcycles,0,0,0,0,0,0
2021,Richland,Pedestrian,0,0,0,0,0,0
2021,Richland,Right Turn,0,0,0,0,0,0
2021,Richland,Sideswipe - Meeting,0,0,0,0,0,0
2021,Richland,Sideswipe - Passing,0,0,0,0,0,0
2021,Richland,Train,0,0,0,0,0,0
2021,Richland,Unknown,0,0,0,0,0,0
2021,Richland,Falling From Or In Vehicle,0,0,0,0,0,0
2021,Richland,Other Non-Vehicle,0,0,0,0,0,0
2021,Richland,Motorized,0,0,0,0,0,0
2021,Richland,Non-motorized,0,0,0,0,0,0
2021,Ross,Rear End,0,0,0,0,0,0
2021,Ross,Angle,0,0,3,0,3,1
2021,Ross,Animal,0,0,0,0,1,1
2021,Ross,Backing,0,0,0,0,0,0
2021,Ross,Fixed Object,0,0,0,0,1,1
2021,Ross,Head On,0,0,0,0,0,0
2021,Ross,Left Turn,0,0,0,0,0,0
2021,Ross,Other Non-Collision,0,0,0,0,0,0
2021,Ross,Other Object,0,0,0,0,0,0
2021,Ross,Overturning,0,0,0,0,0,0
2021,Ross,Parked Vehicle,0,0,0,0,0,0
2021,Ross,Pedalcycles,0,0,0,0,0,0
2021,Ross,Pedestrian,0,0,0,0,0,0
2021,Ross,Right Turn,0,0,0,0,0,0
2021,Ross,Sideswipe - Meeting,0,0,0,0,0,0
2021,Ross,Sideswipe - Passing,0,0,0,0,0,0
2021,Ross,Train,0,0,0,0,0,0
2021,Ross,Unknown,0,0,0,0,0,0
2021,Ross,Falling From Or In Vehicle,0,0,0,0,0,0
2021,Ross,Other Non-Vehicle,0,0,0,0,0,0
2021,Ross,Motorized,0,0,3,0,5,3
2021,Ross,Non-motorized,0,0,0,0,0,0
2021,Union,Rear End,0,1,42,77,577,251
2021,Union,Angle,1,11,58,40,245,131
2021,Union,Animal,1,1,10,11,342,240
2021,Union,Backing,0,0,2,4,97,50
2021,Union,Fixed Object,1,13,32,24,238,247
2021,Union,Head On,0,6,12,5,62,31
2021,Union,Left Turn,2,6,6,8,82,39
2021,Union,Other Non-Collision,0,1,4,1,28,30
2021,Union,Other Object,0,0,0,1,10,10
2021,Union,Overturning,0,1,6,7,10,17
2021,Union,Parked Vehicle,0,0,1,4,28,33
2021,Union,Pedalcycles,0,0,2,0,4,2
2021,Union,Pedestrian,0,0,2,0,5,3
2021,Union,Right Turn,0,1,1,3,67,24
2021,Union,Sideswipe - Meeting,0,0,0,0,0,0
2021,Union,Sideswipe - Passing,0,3,16,15,376,151
2021,Union,Train,0,0,0,0,0,0
2021,Union,Unknown,0,0,1,1,28,19
2021,Union,Falling From Or In Vehicle,0,0,0,0,0,0
2021,Union,Other Non-Vehicle,0,0,0,0,0,0
2021,Union,Motorized,5,44,191,201,2190,1273
2021,Union,Non-motorized,0,0,4,0,9,5
2021,Hardin,Rear End,0,0,0,0,0,0
2021,Hardin,Angle,0,0,0,0,0,0
2021,Hardin,Animal,0,0,0,0,0,0
2021,Hardin,Backing,0,0,0,0,0,0
2021,Hardin,Fixed Object,0,0,0,0,0,0
2021,Hardin,Head On,0,0,0,0,0,0
2021,Hardin,Left Turn,0,0,0,0,0,0
2021,Hardin,Other Non-Collision,0,0,0,0,0,0
2021,Hardin,Other Object,0,0,0,0,0,0
2021,Hardin,Overturning,0,0,0,0,0,0
2021,Hardin,Parked Vehicle,0,0,0,0,0,0
2021,Hardin,Pedalcycles,0,0,0,0,0,0
2021,Hardin,Pedestrian,0,0,0,0,0,0
2021,Hardin,Right Turn,0,0,0,0,0,0
2021,Hardin,Sideswipe - Meeting,0,0,0,0,0,0
2021,Hardin,Sideswipe - Passing,0,0,0,0,0,0
2021,Hardin,Train,0,0,0,0,0,0
2021,Hardin,Unknown,0,0,0,0,0,0
2021,Hardin,Falling From Or In Vehicle,0,0,0,0,0,0
2021,Hardin,Other Non-Vehicle,0,0,0,0,0,0
2021,Hardin,Motorized,0,0,0,0,0,0
2021,Hardin,Non-motorized,0,0,0,0,0,0
2021,Montgomery,Rear End,0,0,0,0,0,0
2021,Montgomery,Angle,0,0,0,0,0,0
2021,Montgomery,Animal,0,0,0,0,0,0
2021,Montgomery,Backing,0,0,0,0,0,0
2021,Montgomery,Fixed Object,0,0,0,0,0,0
2021,Montgomery,Head On,0,0,0,0,0,0
2021,Montgomery,Left Turn,0,0,0,0,0,0
2021,Montgomery,Other Non-Collision,0,0,0,0,0,0
2021,Montgomery,Other Object,0,0,0,0,0,0
2021,Montgomery,Overturning,0,0,0,0,0,0
